variance,xmean,mean3839,mean3940,mean4041,mean4142,max,min,range,stdev,dcirohm,dcir_soc00ohm,dcir_soc10ohm,dcir_soc20ohm,dcir_soc30ohm,dcir_soc40ohm,dcir_soc50ohm,dcir_soc60ohm,dcir_soc70ohm,dcir_soc80ohm,deltat023840,deltat103840,ctr,ccct,cvct,soh_label_pct
0.0129097601175945,0.3254765631118216,0.2751933955541207,0.3243368401955731,0.2760628034227957,0.4313407992464925,0.4948579666768722,0.2559996714539267,0.2388582952229454,0.073519984,0.027444444,0.096666667,0.0300000000000003,0.028333333333333,0.0300000000000003,0.0316666666666668,0.0316666666666668,0.028333333333333,0.026666667,0.0283333333333339,3980.0,733.3333333333328,0.184254606,2430,487.8000000000002,83.44941956882255
0.013742063,0.3314562831781871,0.278158480170654,0.3315556123136978,0.2873858193175124,0.4335899094117126,0.4989805802691882,0.267360613404014,0.2316199668651741,0.072194959,0.0286558855873954,0.0995,0.031333333,0.030333333333333,0.030333333333333,0.0326666666666668,0.0336666666666668,0.0295000000000008,0.0283333333333339,0.031833333,3966.249999999999,723.3333333333343,0.1823720979094445,2350,489.9000000000001,81.76451077943614
0.0166844315827701,0.3596277803173328,0.2983117362539272,0.3602680578768357,0.3257472102569635,0.4589199371793119,0.5283290855875864,0.2924195728920887,0.2359095126954976,0.072063598,0.0295996711220737,0.1025,0.032833333,0.031833333,0.031833333,0.033994334,0.035166667,0.030828195300782,0.029833333,0.0340000000000006,3953.499999999998,701.4854111405829,0.1774340233060789,2230,502.1500000000001,79.95688226
0.007168051,0.2898664877927474,0.2363239070001324,0.2833887553866184,0.2428249212658375,0.4022004898496074,0.4565356309338053,0.2218659727372691,0.2346696581965361,0.074041249,0.0235555555555555,0.09,0.0316666666666668,0.0250000000000001,0.0233333333333336,0.0250000000000001,0.026666667,0.026666667,0.0233333333333336,0.023333333333334,4160.0,806.6666666666656,0.1939102564102561,3180,432.4000000000001,100.0
0.00893088,0.2952592539212678,0.2500679203252247,0.2860689171974891,0.2377650806716926,0.4126140104600875,0.4719477357158812,0.2219980836881481,0.2499496520277331,0.077338539,0.0244444444444444,0.09,0.0316666666666668,0.026666667,0.023333333,0.026666667,0.026666667,0.0250000000000001,0.0250000000000001,0.023333333333334,4070.0,791.6666666666663,0.1945126945126944,2870,456.1500000000001,92.65964450296248
0.0103857635845088,0.3084050723035419,0.2622223005971864,0.3031380878139107,0.2533377722246711,0.420182144,0.4823269665788947,0.2350541972514142,0.2472727693274805,0.07586627,0.0257777777777778,0.093333333,0.0316666666666668,0.026666667,0.026666667,0.028333333333333,0.0299999999999995,0.026666667,0.026666667,0.0249999999999992,4040.0,770.0,0.1905940594059406,2690,479.5999999999999,88.84134298880842
0.0119600812586302,0.3222770136247792,0.2733243568052661,0.321115116909438,0.2714762203551977,0.4282236040604951,0.4926641190159446,0.2510712468214935,0.2415928721944511,0.073789513,0.0271111111111111,0.095,0.031666667,0.028333333333333,0.0283333333333339,0.0299999999999995,0.0316666666666668,0.028333333333333,0.0283333333333339,0.028333333,4020.0,750.0,0.1865671641791045,2540,492.6500000000001,85.64845292955891
0.0126234748939609,0.3266802336031109,0.2754558036919421,0.3264808955361631,0.2794210911961564,0.4302947977815988,0.4963165188837142,0.2577305630942819,0.2385859557894323,0.072867184,0.0281111111111111,0.096666667,0.0316666666666668,0.0299999999999995,0.028333333333333,0.0316666666666668,0.0333333333333325,0.0299999999999995,0.0283333333333339,0.03,4010.0,740.0,0.1845386533665835,2470,492.6500000000001,84.03554970375248
0.0151601336219236,0.3498463560966866,0.2890516878834137,0.3512269965795027,0.3126458066996892,0.4513089200865489,0.5194968620869329,0.2816136513440044,0.2378832107429285,0.072978328,0.0295555555555555,0.1016666666666665,0.033333333,0.031666667,0.0299999999999995,0.035,0.0333333333333325,0.0300000000000003,0.03,0.033333333,4000.0,711.6666666666661,0.1779166666666665,2340,504.3000000000002,81.73140223831469
0.007698793,0.2955534661426316,0.2390291825221139,0.2884354322788959,0.2489634214233815,0.4112084710330139,0.4668070820590713,0.2256023150936899,0.2412047669653814,0.076237887,0.024,0.09,0.031666667,0.0250000000000001,0.0250000000000001,0.0250000000000001,0.026666667,0.0250000000000001,0.0233333333333336,0.023333333,4140.0,796.6666666666672,0.1924315619967795,3130,452.6500000000001,100.0
0.009168686,0.295823185032234,0.2518246972537263,0.2878543232436975,0.2387679015057292,0.4101973390081039,0.4684591811401684,0.2230714118475343,0.245387769292634,0.075836708,0.024555556,0.09,0.0300000000000003,0.026666667,0.0250000000000001,0.026666667,0.028333333333333,0.0249999999999992,0.0249999999999992,0.023333333333334,4040.0,790.0,0.1955445544554455,2830,453.9000000000001,92.23880597014926
0.0105830456100313,0.3071355731089751,0.2623898967154935,0.3010898266438001,0.2519074950697745,0.4183804772209107,0.4785648881639548,0.2340041885492287,0.244560699614726,0.075193198,0.0256666666666667,0.091666667,0.0300000000000003,0.028333333333333,0.0249999999999992,0.028333333333333,0.0300000000000003,0.0250000000000001,0.026666667,0.025,4030.0,770.0,0.1910669975186104,2660,477.75,88.62354892205639
0.0115030228821219,0.3124967755234648,0.2681716022337473,0.3093215750153669,0.2584642412920741,0.4190666389477798,0.4800832728237227,0.2396499077836185,0.2404333650401042,0.073170083,0.0267777777777778,0.095,0.028333333333333,0.028333333333333,0.026666667,0.0300000000000003,0.0299999999999995,0.026666667,0.026666667,0.0283333333333339,4010.0,758.3333333333333,0.1891105569409808,2540,481.8000000000002,85.70480928689884
0.0136686028586433,0.3319897811333595,0.2802998516987338,0.331164277,0.2864807747771082,0.4349051242730515,0.4978907880503835,0.2668626071847109,0.2310281808656726,0.0719685,0.0282222222222221,0.098333333,0.0300000000000003,0.0300000000000003,0.0300000000000003,0.0316666666666668,0.033333333,0.0300000000000003,0.0283333333333339,0.03,3990.0,736.6666666666672,0.1846282372598163,2380,489.8499999999999,82.48756218905473
0.0152544908350903,0.3427974768128694,0.2854984780889366,0.3421325283091592,0.3049038319896238,0.4434396366100063,0.5105555581010524,0.2814140683754902,0.2291414897255621,0.071815317,0.0296555663182593,0.1026666666666665,0.0326666666666668,0.0316666666666668,0.0316666666666668,0.033833333,0.035160807,0.030666667,0.0298283619396763,0.034333333,3975.833333333331,717.0833333333346,0.1803605114231821,2280,481.8000000000002,80.31509121
0.007485585,0.2967076522080698,0.2450152519862033,0.2902442888288132,0.2468815040455218,0.4100078675176838,0.4659095106018118,0.2294767194494471,0.2364327911523647,0.074645373,0.0233333333333333,0.088333333,0.0316666666666668,0.0250000000000001,0.0233333333333336,0.0249999999999992,0.026666667,0.026666667,0.023333333,0.023333333,4140.0,805.0000000000011,0.1944444444444447,3150,446.5999999999999,100.0
0.009398536,0.3010248991424385,0.2546717602686827,0.2913385617505408,0.2417015800448823,0.4220347550564097,0.481411401930722,0.2255159258018286,0.2558954761288934,0.079541707,0.0232222222222221,0.088333333,0.0300000000000003,0.023333333,0.023333333,0.0250000000000001,0.026666667,0.023333333,0.023333333,0.0216666666666663,4050.0,786.6666666666656,0.1942386831275717,2850,469.8000000000002,92.7344782
